"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6376","SACM1L",1.85781980805901e-05,-0.204258936492952,0.092,0.03,0.461110876360246
"6377","FICD",1.86068486296916e-05,0.947153707627062,0.058,0.009,0.461821982988945
"6378","HEBP2",1.87178764704115e-05,2.13899132462622,0.049,0.005,0.464577693995613
"6379","KCTD5",1.87728329981481e-05,0.109001681363557,0.07,0.016,0.465941715014036
"6380","LOC102126953",1.89110539592471e-05,5.2952914829177,0.04,0,0.469372359268512
"6381","SNAPC3",1.89110539592471e-05,5.24208960940349,0.04,0,0.469372359268512
"6382","POC1A",1.89110540092784e-05,5.5006503465372,0.04,0,0.469372360510289
"6383","AGPAT4",1.89458341131433e-05,2.68182928290269,0.045,0.002,0.470235602688217
"6384","ADGRE5",1.91585157707853e-05,-1.10726650938791,0.569,0.483,0.475514361430892
"6385","REXO1",1.92535664918682e-05,-0.424667648927795,0.081,0.023,0.477873520328168
"6386","SKA2",1.92610295499052e-05,0.679508594908652,0.054,0.007,0.478058753428647
"6387","ZMIZ2",1.92810762224208e-05,-0.723529146114349,0.129,0.053,0.478556311840485
"6388","LOC107130212",1.93663769560641e-05,1.07314733125965,0.058,0.009,0.480673476049512
"6389","FBXO10",1.9500255451368e-05,0.612658919232764,0.058,0.009,0.483996340302954
"6390","IP6K1",1.95336287810552e-05,-0.100809904304615,0.085,0.025,0.484824666345791
"6391","RTFDC1",1.95983247567752e-05,-0.809519095777211,0.294,0.158,0.486430420463161
"6392","LOC102132993",1.96126785066963e-05,-0.924012353574304,0.239,0.124,0.486786680536202
"6393","LOC102123651",1.96399532271959e-05,-0.575336212081705,0.077,0.021,0.487463639099002
"6394","LOC102129462",1.97485796405892e-05,-4.53977247207507,0.001,0.011,0.490159746679424
"6395","ABCB6",1.97915794123612e-05,5.23017631621213,0.04,0,0.491227001014805
"6396","ALG1",1.97915794647148e-05,5.38466619701508,0.04,0,0.491227002314221
"6397","IFT52",1.98491791375785e-05,1.38726633694589,0.049,0.005,0.492656626194699
"6398","MNAT1",1.98857433866953e-05,2.19072756572158,0.045,0.002,0.493564150857778
"6399","ZNF296",2.02735096169466e-05,0.202663892334618,0.07,0.016,0.503188508692615
"6400","ZER1",2.03166252585688e-05,-0.163854001089787,0.053,0.007,0.504258638917677
"6401","PXN",2.04051134491264e-05,-1.93886240231322,0.311,0.323,0.506454915807318
"6402","CAB39",2.04433657106034e-05,-0.687349315359246,0.457,0.252,0.507404336937176
"6403","ZFPL1",2.04520167551322e-05,0.417213329577713,0.062,0.011,0.50761905586238
"6404","PHOSPHO2",2.04586605631852e-05,0.601190658261306,0.062,0.011,0.507783955178258
"6405","ZNF445",2.04944286137371e-05,1.33746671746378,0.049,0.005,0.508671718192956
"6406","SRPK1",2.0583279515005e-05,-0.225316891939516,0.088,0.027,0.510876997562424
"6407","MXI1",2.06140883770958e-05,-0.462655489489633,0.092,0.03,0.511641673519519
"6408","MCOLN1",2.07129792105508e-05,5.33806250677366,0.04,0,0.514096144005871
"6409","AK4",2.07129792653343e-05,5.80106672375335,0.04,0,0.514096145365598
"6410","ALG14",2.07129792653343e-05,5.24364177186481,0.04,0,0.514096145365598
"6411","CDK5RAP1",2.08087263283763e-05,2.28941875009963,0.045,0.002,0.5164725874703
"6412","ANKRD26",2.08416113831036e-05,-0.708295244175041,0.103,0.037,0.517288794528631
"6413","CLN8",2.08720988200185e-05,1.47946033400532,0.045,0.002,0.518045492712858
"6414","SSBP2",2.08772233902737e-05,1.43848936808361,0.049,0.005,0.518172684546593
"6415","PIK3R4",2.10526750019246e-05,0.76943429612808,0.053,0.007,0.522527393547768
"6416","ABHD3",2.11266637134216e-05,-0.301480394885568,0.062,0.011,0.524363793367124
"6417","PRUNE2",2.11804940490097e-05,-0.12127594059798,0.069,0.016,0.52569986229642
"6418","GTDC1",2.11973935362753e-05,-0.372016139474283,0.073,0.018,0.526119307570352
"6419","FAM114A1",2.12377594438338e-05,0.812319276245295,0.057,0.009,0.527121189395956
"6420","ZNF124",2.12734287468608e-05,0.431217909007724,0.057,0.009,0.528006501497084
"6421","LOC107126411",2.12986871662325e-05,1.74160605281034,0.069,0.016,0.528633415465891
"6422","USP11",2.15674492571827e-05,0.42980120507881,0.061,0.011,0.535304090563275
"6423","THOP1",2.16027977946955e-05,1.34973978669811,0.049,0.005,0.536181441264343
"6424","LOC102126820",2.16771467007804e-05,5.37834426507677,0.04,0,0.53802678111337
"6425","LOC102128824",2.16771469300846e-05,5.2091201306985,0.04,0,0.5380267868047
"6426","PLCL1",2.16771469300846e-05,5.51771302433742,0.04,0,0.5380267868047
"6427","SPATA2",2.17247965161314e-05,2.37171154749269,0.044,0.002,0.539209449530381
"6428","TCF3",2.1783751811675e-05,1.44886034547005,0.049,0.005,0.540672719965773
"6429","CEP290",2.17859258252172e-05,1.17051753477604,0.053,0.007,0.540726678981892
"6430","PFDN4",2.17909526350789e-05,2.29943011723172,0.044,0.002,0.540851444402657
"6431","MARCH8",2.18721542498041e-05,-1.08513131866408,0.175,0.082,0.542866868480138
"6432","CSDE1",2.19883534868212e-05,-0.141415613399881,0.741,0.428,0.545750933542903
"6433","POFUT2",2.21521720049905e-05,0.816550683145383,0.057,0.009,0.549816909163863
"6434","FKBP11",2.23763439502185e-05,0.170281542180984,0.069,0.016,0.555380856844424
"6435","GPR157",2.26860632071287e-05,6.15484757221864,0.04,0,0.563068088800934
"6436","HCFC1R1",2.27047643314563e-05,1.67044188268491,0.049,0.005,0.563532250706744
"6437","BNIP1",2.27674107902217e-05,2.36432518451813,0.044,0.002,0.565087135813302
"6438","ALDOA",2.29132589288759e-05,-0.698391162076279,0.117,0.046,0.568707086614701
"6439","PRRC2A",2.32828366944825e-05,-0.239619228326542,0.098,0.034,0.577880006757056
"6440","GBA2",2.3320746802843e-05,0.830744567939888,0.057,0.009,0.578820935646564
"6441","GTF3C3",2.33845938516564e-05,0.827909055650506,0.065,0.014,0.580405619398111
"6442","RPAP3",2.35047795482742e-05,-0.360878608015516,0.077,0.021,0.583388628388165
"6443","RABL3",2.37175195561714e-05,0.294700558015525,0.057,0.009,0.588668835384175
"6444","ZFP36",2.37842509110462e-05,-0.779483267629919,0.729,0.597,0.590325107612168
"6445","RSG1",2.38961625715042e-05,1.63598996751883,0.044,0.002,0.593102755024735
"6446","NUP35",2.3942094152046e-05,1.54306137722269,0.048,0.005,0.594242776853781
"6447","PEX1",2.39677027782933e-05,1.07825464020467,0.053,0.007,0.594878382957239
"6448","SVIP",2.41810353760902e-05,0.565336597933483,0.053,0.007,0.600173298034558
"6449","NRDE2",2.43873698654044e-05,0.223144327165247,0.069,0.016,0.605294520059337
"6450","CXHXorf21",2.45069257123281e-05,-2.80861230834907,0.155,0.204,0.608261896179984
"6451","C2H3orf38",2.45727146679466e-05,0.663297240104789,0.057,0.009,0.609894778058434
"6452","DCBLD1",2.46274605884941e-05,3.26624412407178,0.044,0.002,0.611253571806425
"6453","FAM199X",2.47016992580654e-05,2.37257077386418,0.048,0.005,0.613096175585184
"6454","SYK",2.48100816340307e-05,-0.288246580201085,0.634,0.362,0.615786226156641
"6455","FAM69A",2.48465284352673e-05,5.162768460358,0.039,0,0.616690835763333
"6456","PKN2",2.48546263524777e-05,-1.0305008432418,0.145,0.064,0.616891826068496
"6457","MTMR12",2.49855951836773e-05,1.99292084377307,0.044,0.002,0.620142472458871
"6458","HMGN1",2.49950862910419e-05,2.01914123907866,0.044,0.002,0.62037804174366
"6459","GUF1",2.50882399194508e-05,1.00066826625523,0.048,0.005,0.622690114800769
"6460","GID8",2.51792859763313e-05,-0.329355595719257,0.08,0.023,0.624949877932544
"6461","HGS",2.53641417018947e-05,-0.685963341890674,0.124,0.05,0.629537997041027
"6462","C1D",2.53794047010089e-05,0.11590388537026,0.069,0.016,0.62991682467904
"6463","AMMECR1L",2.54293726917981e-05,-0.926854336859043,0.138,0.059,0.631157030210429
"6464","LOC102140483",2.56565099538889e-05,-0.218769340831164,0.083,0.025,0.636794577055522
"6465","CCDC130",2.58939348368269e-05,1.33265410179691,0.048,0.005,0.642687462650044
"6466","WASL",2.58997585972509e-05,-0.480407176731207,0.083,0.025,0.642832008383767
"6467","RFT1",2.60067045079779e-05,1.20806325558773,0.048,0.005,0.645486405888011
"6468","LOC102123898",2.609158844688e-05,1.30561836077251,0.048,0.005,0.647593225251562
"6469","FBXO44",2.61940564336069e-05,1.05094584804478,0.044,0.002,0.650136480682123
"6470","RNF34",2.62488291679084e-05,-0.554708289504739,0.098,0.034,0.651495939947486
"6471","PEX7",2.71054420289314e-05,1.85539480327017,0.048,0.005,0.672757071158076
"6472","ZNF140",2.72002417155459e-05,0.1720004336878,0.056,0.009,0.67510999937985
"6473","ARMC6",2.7212134427869e-05,5.52452908044783,0.039,0,0.675405176499708
"6474","DYRK1A",2.72400589369294e-05,-0.697989421875634,0.18,0.087,0.676098262814587
"6475","SLC10A3",2.72554204320688e-05,1.27077376860849,0.052,0.007,0.676479535123948
"6476","CAPN15",2.73406961691542e-05,1.13131041098988,0.052,0.007,0.678596078918408
"6477","TACC3",2.73410719978634e-05,-0.261882721973267,0.08,0.023,0.678605406986968
"6478","HOOK3",2.74313766082421e-05,-0.9273410674681,0.246,0.128,0.680846767416569
"6479","SLC16A6",2.76282737206784e-05,-0.450165054066931,0.137,0.059,0.685733753747237
"6480","SUSD6",2.7640344651238e-05,-2.02220954249735,0.319,0.325,0.686033354243727
"6481","PDCD7",2.77070896384411e-05,-0.423910991813636,0.112,0.043,0.687689964826108
"6482","EID2",2.79084947132961e-05,0.755241607466947,0.056,0.009,0.69268883878401
"6483","UPP1",2.81130437606262e-05,-0.959641069658297,0.194,0.096,0.697765746138743
"6484","PEX16",2.82651038011604e-05,0.12084166262039,0.056,0.009,0.701539876344802
"6485","EAPP",2.82710302708273e-05,-0.45937913091864,0.094,0.032,0.701686971321933
"6486","YEATS4",2.8322386695393e-05,3.02488816956212,0.043,0.002,0.702961637779654
"6487","CAPN7",2.83407293222278e-05,0.298563707447694,0.056,0.009,0.703416901777694
"6488","GPATCH2",2.83653293878006e-05,2.18139715157069,0.048,0.005,0.70402747540521
"6489","SLC9A6",2.84778702485211e-05,5.21094090578505,0.039,0,0.706820739568294
"6490","ERCC2",2.84778703990284e-05,5.29557689052239,0.039,0,0.706820743303886
"6491","SLC5A3",2.84778703990284e-05,5.69662971003803,0.039,0,0.706820743303886
"6492","CLIP4",2.84778704742819e-05,5.33948550628954,0.039,0,0.706820745171677
"6493","PAQR7",2.84778704742819e-05,5.58831536706446,0.039,0,0.706820745171677
"6494","ZSCAN29",2.86576887410291e-05,1.5814441454915,0.043,0.002,0.711283834552342
"6495","WWOX",2.86622351242271e-05,1.01319025578005,0.048,0.005,0.711396675783317
"6496","METTL13",2.86794502782371e-05,1.18061598270314,0.043,0.002,0.711823955905844
"6497","ACP6",2.89121783736455e-05,-0.583521781139031,0.094,0.032,0.71760026723388
"6498","ZBTB2",2.89256460491725e-05,0.653645310396445,0.052,0.007,0.71793453494046
"6499","IQCE",2.89758275447416e-05,0.151353627953036,0.052,0.007,0.719180039660487
"6500","RAB20",2.91425539658172e-05,-1.1478014098965,0.341,0.185,0.723318189431584
"6501","TIMM17B",2.93917057281912e-05,-0.783890397491578,0.134,0.057,0.729502136173706
"6502","ANKRD44",2.95512365331834e-05,-0.721004265673463,0.241,0.126,0.733461690753612
"6503","POLA1",2.95681712888468e-05,0.579961052590674,0.056,0.009,0.733882011389177
"6504","FBXO28",2.9766466504505e-05,-0.542083424612587,0.072,0.018,0.738803698641815
"6505","LOC102127209",2.98023217893848e-05,5.69166255160757,0.038,0,0.73969362681253
"6506","GATC",2.9802321868129e-05,5.32607937007069,0.038,0,0.739693628766963
"6507","RNF123",2.9802321868129e-05,5.59060337104254,0.038,0,0.739693628766963
"6508","KAT6A",2.99329127795182e-05,-0.923989091256481,0.246,0.128,0.742934895187641
"6509","LNX2",2.99375452162129e-05,1.16733831769551,0.048,0.005,0.743049872266405
"6510","BRMS1L",2.99520509293423e-05,1.99996289166326,0.043,0.002,0.743409904066276
"6511","INTS9",2.99747919615521e-05,1.69833818431528,0.043,0.002,0.743974336485724
"6512","SH3PXD2A",3.00760008439282e-05,0.995388448316406,0.052,0.007,0.746486340946297
"6513","POLR1C",3.01072887153516e-05,0.600495395300213,0.052,0.007,0.747262905915026
"6514","DCAF16",3.01490542166072e-05,0.684360516200376,0.052,0.007,0.74829952565619
"6515","LOC107128733",3.02537089754008e-05,0.340336776413892,0.052,0.007,0.750897056769447
"6516","KLHL15",3.02746812325993e-05,0.584612720924013,0.052,0.007,0.751417588193115
"6517","ZBTB33",3.03558107981277e-05,-0.310378475136568,0.087,0.027,0.75343122400953
"6518","MFSD14A",3.11832160841292e-05,-0.236323284708036,0.094,0.032,0.773967423208087
"6519","BTRC",3.1188207597474e-05,5.5622697598679,0.038,0,0.774091312569305
"6520","HSPB11",3.1188207597474e-05,5.41873406994,0.038,0,0.774091312569305
"6521","WDHD1",3.118820767987e-05,5.76331385973232,0.038,0,0.774091314614375
"6522","HOMER3",3.1188207762266e-05,4.95004284968912,0.038,0,0.774091316659442
"6523","PGM2L1",3.1188207762266e-05,5.18986963443464,0.038,0,0.774091316659442
"6524","STAMBPL1",3.1188207762266e-05,5.56111037994368,0.038,0,0.774091316659442
"6525","ZNF358",3.1188207762266e-05,5.51943020737314,0.038,0,0.774091316659442
"6526","FNBP1L",3.13998448661015e-05,1.58201710136011,0.043,0.002,0.779344149576638
"6527","SOCS7",3.16404462102546e-05,0.148981473585525,0.064,0.014,0.78531587493852
"6528","TAF6",3.19803944508745e-05,0.64358726720863,0.056,0.009,0.793753390270704
"6529","TBL1X",3.21012472755409e-05,-0.176557257351271,0.068,0.016,0.796752957378925
"6530","HBP1",3.23212836313783e-05,-1.10736152697527,0.258,0.137,0.80221425973081
"6531","PIN4",3.25070764049818e-05,1.26916734844242,0.047,0.005,0.806825636371647
"6532","LGALS8",3.25796310590086e-05,-0.871691643361279,0.309,0.167,0.808626442884593
"6533","TTI2",3.26383730216565e-05,5.27685538642957,0.038,0,0.810084418397515
"6534","MAD1L1",3.26596218098415e-05,4.38573613822645,0.043,0.002,0.810611813320266
"6535","TAF8",3.27197617157918e-05,1.21632248308922,0.055,0.009,0.812104485785953
"6536","NAA60",3.27580590245925e-05,-0.478239422342583,0.094,0.032,0.813055024990386
"6537","GTF2E1",3.28319152204438e-05,0.968101885823569,0.051,0.007,0.814888135771416
"6538","LOC107127393",3.28363260716588e-05,1.73865847039659,0.043,0.002,0.814997613098572
"6539","PPP2R5C",3.28999449346018e-05,-1.04991529758372,0.245,0.128,0.816576633276818
"6540","NPM3",3.31103316029127e-05,0.489114270850731,0.067,0.016,0.821798430384293
"6541","TSC2",3.32367073991476e-05,0.638752434806553,0.055,0.009,0.824935077646844
"6542","SEMA5B",3.34757600091789e-05,0.752651814905852,0.055,0.009,0.830868363427819
"6543","CHPF2",3.35239307443429e-05,-0.643712869762071,0.079,0.023,0.83206396107459
"6544","HMGCS1",3.392900113483e-05,-0.545440311127095,0.111,0.043,0.842117808166481
"6545","C3H7orf55",3.41557944707565e-05,5.2780899563944,0.038,0,0.847746818764176
"6546","MAGI3",3.41557945609717e-05,5.74246659397994,0.038,0,0.847746821003318
"6547","CHKA",3.41661336281549e-05,1.195601968878,0.047,0.005,0.848003436650805
"6548","VLDLR",3.4312278298246e-05,2.05030010801186,0.043,0.002,0.851630747362465
"6549","BANK1",3.43589515316688e-05,0.280972525632966,0.067,0.016,0.85278917701602
"6550","GON4L",3.44260548442803e-05,-0.67688297990325,0.104,0.039,0.854454681235038
"6551","BATF3",3.46027264711062e-05,-0.52256635938522,0.194,0.098,0.858839671012855
"6552","IL27",3.48619786518791e-05,-3.4566597324303,0.014,0.039,0.86527431013964
"6553","LTBP3",3.57397612645115e-05,0.979498932810861,0.051,0.007,0.887060874585175
"6554","MB21D2",3.57435863996704e-05,5.42281063497963,0.038,0,0.887155814439818
"6555","SMG8",3.57796612438649e-05,2.3780659970703,0.042,0.002,0.888051192072728
"6556","PIGN",3.58883696752764e-05,1.9140448773926,0.042,0.002,0.89074933534036
"6557","EXOSC2",3.59019804605758e-05,1.95442850724339,0.042,0.002,0.891087155031492
"6558","ALDH5A1",3.59701071794695e-05,0.819638753481483,0.042,0.002,0.892778060194434
"6559","NDRG3",3.60042151602905e-05,0.772413464454162,0.047,0.005,0.893624620278409
"6560","RHBDD1",3.60252077144254e-05,0.735083500674659,0.051,0.007,0.894145655472039
"6561","MED27",3.62375795824e-05,0.451246016029485,0.051,0.007,0.899416725235168
"6562","MIS12",3.62599772503938e-05,0.491732334703981,0.071,0.018,0.899972635354775
"6563","LOC102143753",3.63719344014257e-05,-0.212056400664314,0.097,0.034,0.902751411843387
"6564","CANT1",3.66882883142548e-05,-0.911405987705982,0.147,0.066,0.910603315959805
"6565","DENND1C",3.68014257430116e-05,1.19379552225558,0.051,0.007,0.913411386941549
"6566","IFNGR1",3.71249823107168e-05,-0.737563242619334,0.419,0.231,0.921442060951991
"6567","C1H1orf233",3.74050077595961e-05,5.13404112030616,0.038,0,0.928392292593175
"6568","DNAJC4",3.74050077595961e-05,5.29955176382892,0.038,0,0.928392292593175
"6569","RTEL1",3.74050077595961e-05,5.18969380701804,0.038,0,0.928392292593175
"6570","CSAD",3.74691659706958e-05,1.19708371585653,0.047,0.005,0.92998469939267
"6571","THG1L",3.74826893192058e-05,0.971467115105912,0.047,0.005,0.930320348902687
"6572","CLIP2",3.74939621996958e-05,2.19164140568794,0.042,0.002,0.930600141796449
"6573","SPINT2",3.75005843950485e-05,-0.117503639820328,0.1,0.037,0.930764504685104
"6574","PKNOX1",3.75224025121588e-05,2.41162194907638,0.042,0.002,0.931306030351781
"6575","WDR4",3.75224026886595e-05,2.18482937079079,0.042,0.002,0.931306034732528
"6576","AUTS2",3.763636957496e-05,1.08305283219066,0.042,0.002,0.934134692850508
"6577","USPL1",3.78462852949927e-05,-0.554393593479703,0.086,0.027,0.939344801021719
"6578","PACS1",3.79489664693132e-05,-0.139122597785583,0.071,0.018,0.941893347768352
"6579","C4H6orf52",3.79645882158703e-05,0.269307598436179,0.051,0.007,0.9422810795179
"6580","TATDN1",3.84546870558585e-05,0.46547939529354,0.055,0.009,0.954445332726407
"6581","GTSE1",3.87410277851961e-05,1.78169103430596,0.046,0.005,0.961552309628567
"6582","AEN",3.90357202452312e-05,1.54385167405727,0.046,0.005,0.968866576486638
"6583","MYBBP1A",3.91434677207871e-05,5.43822310467062,0.037,0,0.971540868829936
"6584","METTL5",3.91434678241425e-05,5.35069402349535,0.037,0,0.971540871395218
"6585","TUBB2B",3.91434678241425e-05,5.18437839456849,0.037,0,0.971540871395218
"6586","TBC1D2B",3.92049962294128e-05,-1.12060597014965,0.165,0.078,0.973068006414026
"6587","PCTP",3.92404387957513e-05,1.1078739508544,0.046,0.005,0.973947690910547
"6588","C16H17orf96",3.92752418396188e-05,2.26203503275709,0.042,0.002,0.974811502459338
"6589","LOC102118468",3.92900059793442e-05,0.902502859701778,0.046,0.005,0.975177948407322
"6590","NRM",3.93646573483841e-05,1.81808074387992,0.042,0.002,0.977030795386894
"6591","YY1AP1",3.94636261467474e-05,-0.455958978551474,0.103,0.039,0.979487200962271
"6592","TMEM106B",3.96910344248263e-05,0.38592317178095,0.051,0.007,0.985131474424188
"6593","RELB",3.97136045179362e-05,-0.998509102005979,0.222,0.114,0.985691664135176
"6594","FBXW4",4.00100288040041e-05,0.633131460293093,0.055,0.009,0.993048914915382
"6595","LOC102139376",4.01268656871454e-05,0.186851111574573,0.07,0.018,0.995948806354949
"6596","NCOA5",4.03508633241144e-05,1.61542045913766,0.05,0.007,1
"6597","CFLAR",4.05314943787327e-05,-1.62103834867831,0.411,0.384,1
"6598","SDHAF1",4.06675164803201e-05,1.58737244461645,0.046,0.005,1
"6599","CYSLTR1",4.07172617899076e-05,0.844960319127141,0.066,0.016,1
"6600","LOC102144665",4.07691908644584e-05,-0.166339250512289,0.07,0.018,1
"6601","SERPINF1",4.07997435922354e-05,1.42414887225866,0.046,0.005,1
"6602","ARID5A",4.09324174080357e-05,-0.779547204070828,0.228,0.119,1
"6603","MFSD4B",4.09625342405928e-05,4.93460137493342,0.037,0,1
"6604","HIC2",4.0985262138382e-05,2.46287443580974,0.042,0.002,1
"6605","CKAP2L",4.09914586884795e-05,1.36236297199126,0.046,0.005,1
"6606","CEP70",4.10785641047223e-05,2.1892304958019,0.042,0.002,1
