"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.64708728563298e-116,1.49104804716797,0.464,0.209,4.08807064294104e-112,"0","FABP5"
1.96110797101462e-116,0.846006644298796,0.751,0.453,4.86746998405828e-112,"0","LOC102140782"
4.94087387223651e-116,1.41665853134775,0.507,0.246,1.2263248950891e-111,"0","TSPAN4"
4.76003848405637e-114,1.35605341719449,0.507,0.244,1.18144155174279e-109,"0","TMEM176B"
5.28189452050717e-111,0.809277751275061,0.712,0.398,1.31096621998988e-106,"0","FCER1G"
1.92323173136436e-110,0.850559681296828,0.701,0.413,4.77346115724635e-106,"0","TYMP"
3.20920273682887e-110,1.39781708986943,0.474,0.228,7.96524119280925e-106,"0","SLC37A2"
1.13945306959137e-109,1.06221458364925,0.59,0.319,2.82812251872579e-105,"0","PRCP"
1.28918603729751e-109,1.56244928784883,0.404,0.175,3.19975974457242e-105,"0","FAM20C"
3.03689417657908e-106,0.5401747852653,0.921,0.686,7.53757134626928e-102,"0","CTSS"
3.37673460960714e-106,0.773053454226052,0.654,0.364,8.38105530104492e-102,"0","FAM26F"
8.02727383703688e-106,1.00976385171326,0.621,0.372,1.99236936635255e-101,"0","PPT1"
4.47358702960711e-105,1.8871366359651,0.354,0.143,1.11034430074848e-100,"0","OLFML3"
1.67410657993294e-103,0.92650533961569,0.659,0.387,4.15513253139356e-99,"0","BRI3"
3.46915386021885e-103,0.664166907186697,0.675,0.38,8.61043988106319e-99,"0","ALDH2"
1.28540817859375e-101,0.87750919182337,0.65,0.382,3.19038309926968e-97,"0","KLF4"
1.79855943409628e-101,1.28115678283879,0.445,0.203,4.46402451542696e-97,"0","SDC2"
2.18667468097312e-101,0.918633681748154,0.587,0.322,5.42732655817527e-97,"0","NCF2"
2.39406853200912e-101,1.30941100645965,0.501,0.261,5.94207809644664e-97,"0","CEBPA"
5.34826842290876e-101,1.03083850958593,0.644,0.397,1.32744022256595e-96,"0","HERPUD1"
1.18164001772564e-98,1.53751562484778,0.398,0.18,2.93283052399504e-94,"0","CMKLR1"
1.79052969943236e-98,1.64345741716259,0.36,0.15,4.44409471399112e-94,"0","SLCO2B1"
3.78573113164352e-98,0.85453802444616,0.693,0.435,9.39618466873921e-94,"0","RTN4"
4.16286400834097e-98,1.74456677685996,0.319,0.123,1.03322284687023e-93,"0","FOLR2"
7.78198345209769e-98,0.497658459872671,0.88,0.588,1.93148829281065e-93,"0","LITAF"
7.91297510083282e-97,0.804180459138164,0.661,0.384,1.9640004200267e-92,"0","FCGRT"
1.41466626617982e-96,1.0345765159497,0.593,0.355,3.5112016726583e-92,"0","QKI"
2.13810161695697e-96,1.00483794897916,0.614,0.361,5.30676821328719e-92,"0","TPP1"
3.29208624684126e-96,0.79364740156671,0.778,0.533,8.17095806466e-92,"0","ATP6V0C"
1.44899417766842e-95,0.953867577210634,0.518,0.268,3.59640354897301e-91,"0","TGFBI"
4.13735294068716e-95,1.55131729197053,0.405,0.189,1.02689099987855e-90,"0","C2"
6.33746887842843e-93,0.78343889827664,0.681,0.43,1.57295977562594e-88,"0","PEA15"
6.6914789775129e-92,1.24160605757951,0.461,0.229,1.6608250822187e-87,"0","NRP2"
1.40817256076075e-90,0.940187374698853,0.645,0.404,3.49508429580819e-86,"0","TFRC"
1.22517680540772e-89,1.03259147610055,0.529,0.296,3.04088883102196e-85,"0","TNFSF13B"
5.97076620219848e-89,0.807630692302061,0.627,0.382,1.48194417138566e-84,"0","INSIG1"
1.04518578802241e-88,0.785940423482274,0.707,0.464,2.59415112587163e-84,"0","RNASET2"
2.18715540388467e-88,1.34811095537177,0.356,0.16,5.42851971244176e-84,"0","LILRA4"
2.33227847166264e-88,1.0386885573803,0.448,0.217,5.78871516666667e-84,"0","LILRB4"
8.27013458414317e-88,1.08014800017529,0.49,0.253,2.05264740378434e-83,"0","STOM"
1.10458814113959e-87,0.53064062184596,0.699,0.411,2.74158776630846e-83,"0","TLR4"
7.64879441634241e-87,0.798672402194009,0.718,0.505,1.89843077413619e-82,"0","GRB2"
2.72545312943918e-86,1.13564248795742,0.515,0.28,6.76457466726804e-82,"0","SGK1"
1.32052818429086e-85,1.11984560863453,0.465,0.237,3.2775509534099e-81,"0","SLC7A7"
2.47665718625568e-85,1.21757198289693,0.475,0.258,6.1470631362866e-81,"0","EPB41L2"
1.08539986696435e-84,1.24395598196506,0.369,0.163,2.69396246980552e-80,"0","CD36"
1.29927561264134e-84,0.616825927113275,0.857,0.641,3.22480207057579e-80,"0","CD81"
1.33411707366132e-83,0.722351589287876,0.665,0.408,3.3112785768274e-79,"0","NINJ1"
1.6386395654904e-83,0.73756172182819,0.765,0.546,4.06710340154718e-79,"0","GPX4"
1.65704501413476e-83,1.01009508066119,0.51,0.281,4.11278572508248e-79,"0","RMDN3"
3.74251109263684e-82,1.31465939857261,0.4,0.193,9.28891253192464e-78,"0","TMEM176A"
7.05394048058757e-81,0.910861300703255,0.625,0.401,1.75078802728183e-76,"0","ATP6V1F"
3.38783675911182e-79,0.937263144211905,0.592,0.364,8.40861083611555e-75,"0","ATP6AP1"
2.73727341394481e-78,0.836035800393345,0.592,0.353,6.79391261341103e-74,"0","RAB31"
8.82056269062639e-78,0.421387116510503,0.979,0.874,2.18926365981347e-73,"0","TMSB10"
1.11984527599711e-77,0.394201202651844,0.99,0.949,2.77945597502482e-73,"0","TMSB4X"
2.08729421133108e-77,0.822197106174914,0.492,0.266,5.18066423252374e-73,"0","MAFB"
9.61632637809027e-77,1.20420968417409,0.398,0.198,2.386772207042e-72,"0","ABCA1"
1.44948372620741e-76,0.890032858737343,0.577,0.354,3.59761860844678e-72,"0","AGPAT3"
9.38512526307469e-76,1.83461845939451,0.298,0.131,2.32938809029514e-71,"0","RNF135"
1.1382624132465e-75,0.97899822589147,0.518,0.302,2.82516730967781e-71,"0","HEXA"
1.71997744889059e-75,0.696577084369232,0.749,0.526,4.26898402814645e-71,"0","ANXA5"
5.79931161070049e-75,1.22891728875921,0.414,0.22,1.43938914177586e-70,"0","GAS7"
5.60853010210745e-74,0.843948602753992,0.552,0.337,1.39203717134307e-69,"0","RNF130"
1.0594268919392e-72,0.592360274053874,0.826,0.604,2.62949754579309e-68,"0","CAPG"
2.54449591810475e-72,1.11758982469766,0.417,0.221,6.31543886873598e-68,"0","CLEC7A"
8.23755696662201e-72,1.45852528426506,0.335,0.161,2.04456163911558e-67,"0","LOC102136393"
8.49962209993087e-72,1.02701853306205,0.44,0.238,2.10960620520284e-67,"0","SLAMF8"
2.3602101271732e-71,0.608330614176275,0.721,0.498,5.85804153564388e-67,"0","PLAC8"
6.9839801896706e-71,1.07178861327361,0.434,0.236,1.73342388307624e-66,"0","CD300LF"
7.69286059349419e-71,0.553283734176722,0.805,0.58,1.90936799930526e-66,"0","FOSB"
7.93854790067967e-71,1.49928712932643,0.319,0.15,1.97034758894869e-66,"0","RGL1"
2.04097320973004e-70,1.08106293043907,0.432,0.237,5.06569550654997e-66,"0","C1H1orf162"
2.62279658571625e-69,0.759708924214051,0.577,0.355,6.50978112574773e-65,"0","ITGAM"
3.12515122169877e-69,0.99532435541873,0.457,0.25,7.75662533225635e-65,"0","CTSD"
1.1609649226386e-68,0.299490189549759,0.869,0.599,2.88151493798901e-64,"0","GLUL"
1.36003435849352e-68,1.41065071872894,0.349,0.174,3.37560527778091e-64,"0","TNFRSF21"
1.80054431915037e-68,1.21985640158507,0.358,0.176,4.46895100013122e-64,"0","TIMP2"
2.04546635886127e-68,1.63198905271032,0.296,0.134,5.07684750269368e-64,"0","MSR1"
4.86099145588244e-68,0.945054789979481,0.457,0.258,1.20649807935002e-63,"0","LOC102139775"
6.22495008928932e-68,0.787942303332271,0.561,0.354,1.54503261216161e-63,"0","ATP6V1B2"
3.6040069316444e-67,0.99148765160654,0.492,0.296,8.9451452043414e-63,"0","MGST3"
5.3503218549586e-67,0.843355406683806,0.572,0.362,1.32794988440072e-62,"0","RNH1"
6.09566295177854e-67,0.660458370561313,0.638,0.409,1.51294354463143e-62,"0","CD84"
1.92810354021364e-66,0.57780849302717,0.621,0.392,4.78555298681026e-62,"0","IL13RA1"
2.09217997934075e-66,0.921526106646819,0.533,0.334,5.19279070872373e-62,"0","MGAT1"
1.2969008666996e-65,0.880382157800331,0.481,0.279,3.21890795114842e-61,"0","RNASE6"
2.81629996218949e-65,1.53023720179737,0.308,0.147,6.99005650615432e-61,"0","AHNAK2"
6.67599722756938e-65,1.74402121147806,0.297,0.139,1.65698251188272e-60,"0","PLA2G2D"
1.18823672768826e-64,0.402936280123852,0.82,0.613,2.94920355812226e-60,"0","CDKN1A"
1.31619332727849e-64,1.18310301029341,0.365,0.185,3.26679183830521e-60,"0","PLA2G15"
1.61219762788041e-63,0.80359334960376,0.535,0.331,4.00147451239919e-59,"0","SLC15A3"
1.75678841420827e-63,0.539027490082804,0.856,0.688,4.36034884406492e-59,"0","CANX"
2.19233187512441e-63,1.36791047459714,0.332,0.163,5.4413677140588e-59,"0","KLHDC8B"
3.32704071737632e-63,1.13788232247848,0.398,0.219,8.25771506052802e-59,"0","SCPEP1"
4.76417863082638e-63,1.27934156304013,0.382,0.209,1.18246913617111e-58,"0","SCN1B"
5.0909046325233e-63,0.969871648887604,0.433,0.243,1.26356252979228e-58,"0","DMXL2"
1.04846343524529e-62,0.856661885589593,0.512,0.308,2.6022862462788e-58,"0","CD4"
4.5685591071572e-62,0.493183278170709,0.813,0.641,1.13391637039642e-57,"0","GABARAP"
4.73498940851407e-62,0.71308983988645,0.608,0.398,1.17522437119319e-57,"0","SKAP2"
1.87507652062727e-61,0.72203046795823,0.667,0.471,4.65393992419689e-57,"0","GSTP1"
2.61567364678983e-61,0.754948113242074,0.565,0.356,6.49210199133236e-57,"0","SDCBP"
5.15622038667769e-61,1.33517615391659,0.325,0.165,1.2797738999734e-56,"0","LRP11"
7.40733138533061e-61,0.603269867645237,0.631,0.417,1.83849964983906e-56,"0","RNF13"
9.00439132489715e-61,0.52568213809855,0.679,0.454,2.23488992683947e-56,"0","IFI27"
9.00484028355727e-61,1.23172782200153,0.357,0.188,2.23500135837892e-56,"0","TFEC"
1.07184857872709e-60,0.938407857099952,0.366,0.19,2.66032817240064e-56,"0","SLC2A5"
1.19017203113621e-59,0.644537715892783,0.648,0.451,2.95400698128007e-55,"0","PITPNA"
8.9789779165253e-59,1.38423469026256,0.34,0.183,2.22858231888158e-54,"0","ADAM9"
1.0345886788484e-58,0.437152602565889,0.82,0.612,2.56784910090173e-54,"0","APOL2"
1.25285792937951e-58,0.736643025656861,0.532,0.333,3.10959338071995e-54,"0","CXCL16"
2.14709820531929e-58,0.721720460818504,0.579,0.38,5.32909774560248e-54,"0","TSPO"
3.7280431408991e-58,0.355375316249094,0.752,0.508,9.25300307571157e-54,"0","PECAM1"
5.2294386644965e-58,0.658618473456177,0.593,0.387,1.29794667652803e-53,"0","GNG10"
6.7651012017684e-58,1.01095666383712,0.438,0.262,1.67909811827892e-53,"0","SGPL1"
7.0804215589172e-58,1.11431146943528,0.34,0.174,1.75736063092325e-53,"0","RARRES1"
7.60046834678035e-58,1.02803103482631,0.425,0.249,1.88643624367088e-53,"0","RHOQ"
1.04403047688257e-57,0.511530953389201,0.637,0.421,2.59128364362254e-53,"0","PLXNC1"
3.08628847936693e-57,1.02159661819478,0.419,0.243,7.66016800578873e-53,"0","P2RX4"
9.95920747710157e-57,1.12713487990159,0.378,0.212,2.47187529581661e-52,"0","COLGALT1"
2.46098443199561e-56,1.16775748121328,0.373,0.21,6.10816336021311e-52,"0","PEPD"
2.53807130219245e-56,1.15525639201446,0.386,0.221,6.29949297204167e-52,"0","CYFIP1"
3.08636626221242e-56,0.797193538580824,0.532,0.339,7.66036106281123e-52,"0","CSTB"
6.56421725463678e-56,1.25958218759121,0.375,0.212,1.62923872260085e-51,"0","PLD3"
1.54460036423874e-55,0.770972957121152,0.567,0.377,3.83369810404055e-51,"0","PLEKHB2"
3.09827519584826e-55,0.709421218224978,0.636,0.451,7.68991903609537e-51,"0","AP2M1"
3.22303277440953e-55,0.996585295324085,0.451,0.274,7.99956734608446e-51,"0","MFSD1"
4.41475885603471e-55,1.03896127983422,0.408,0.239,1.09574314806781e-50,"0","TUBB6"
5.12751726575803e-55,0.334892975309425,0.809,0.589,1.27264978536114e-50,"0","CD83"
9.26082820647435e-55,0.773747379385165,0.523,0.339,2.29853756084693e-50,"0","LAMP2"
1.12024368256095e-53,0.703756032155598,0.529,0.337,2.78044482011627e-49,"0","ZEB2"
9.11991745263802e-53,0.729972374870137,0.585,0.401,2.26356351174476e-48,"0","M6PR"
1.01463561000557e-52,0.716670181506941,0.547,0.357,2.51832558403382e-48,"0","GIMAP4"
1.21015674312363e-52,0.657897906012834,0.582,0.394,3.00360903643285e-48,"0","TCIRG1"
2.60273228779074e-52,1.2546062314989,0.336,0.185,6.45998153829663e-48,"0","ATP6V0A1"
2.80346758574665e-52,0.215849880810071,0.691,0.462,6.95820654782318e-48,"0","VMO1"
3.07379174545918e-52,0.988680821691678,0.382,0.22,7.62915111222968e-48,"0","NFAM1"
3.81840858110418e-52,0.345227838290929,0.373,0.203,9.47729009830057e-48,"0","C3"
6.42645211196425e-52,0.82735708237183,0.46,0.279,1.59504541418953e-47,"0","ITGAX"
7.87139410713105e-52,0.647702430613755,0.546,0.354,1.95368001738993e-47,"0","LOC102144414"
8.22468884693593e-52,0.650747130083192,0.613,0.426,2.0413677718095e-47,"0","LOC102143777"
1.14162253120356e-51,1.2584439883387,0.343,0.191,2.83350712244723e-47,"0","MOSPD2"
1.5463104981318e-51,0.680046850981944,0.54,0.349,3.83794265636313e-47,"0","CCDC88A"
3.53968236272002e-51,1.06933520946301,0.361,0.206,8.78549162427108e-47,"0","ALCAM"
3.94225644502759e-51,1.27387748711358,0.292,0.15,9.78468049655849e-47,"0","ZFHX3"
4.04114715031968e-51,0.695827247660919,0.45,0.274,1.00301272270934e-46,"0","LTA4H"
1.3660531312789e-50,0.742634981490584,0.554,0.374,3.39054387183423e-46,"0","NUCB1"
1.92498932817005e-50,0.440092103141773,0.838,0.686,4.77782351251808e-46,"0","GNAI2"
3.99898494750922e-50,0.553134640382131,0.486,0.297,9.92548063971788e-46,"0","LOC102126493"
1.54350120748695e-49,0.88846379302494,0.362,0.205,3.83096999698262e-45,"0","THBD"
1.95927165601558e-49,1.17793448923031,0.32,0.175,4.86291225023067e-45,"0","SLC8A1"
4.34469757878164e-49,0.71512747981868,0.491,0.316,1.0783539390536e-44,"0","SPI1"
2.07998521790918e-48,0.909506622869534,0.389,0.23,5.16252331085059e-44,"0","EPB41L3"
4.15163458521924e-48,0.984490741459212,0.331,0.181,1.03043570405142e-43,"0","CCR1"
4.31303303205772e-48,1.21514876304004,0.336,0.191,1.07049479855673e-43,"0","PI4K2A"
6.0200587196943e-48,1.08393101846526,0.31,0.167,1.49417857422813e-43,"0","TRPM2"
3.04097653985575e-47,1.3113385773776,0.3,0.163,7.54770377192197e-43,"0","GNPDA1"
5.28034994174818e-47,0.923537485995408,0.413,0.249,1.3105828555419e-42,"0","ARHGAP18"
6.41600775755752e-47,1.14251525460458,0.346,0.201,1.59245312542578e-42,"0","IDH1"
1.22247726526202e-46,0.519491131856983,0.501,0.31,3.03418857238034e-42,"0","BASP1"
1.42077205045188e-46,0.710084824602939,0.555,0.387,3.52635622922156e-42,"0","ERP29"
1.45652803744958e-46,0.746671070384427,0.504,0.332,3.61510258894987e-42,"0","IQGAP2"
1.64832925327423e-46,0.329320791423214,0.937,0.833,4.09115320662663e-42,"0","OAZ1"
2.54269883743259e-46,0.358480943695134,0.538,0.34,6.3109785145077e-42,"0","CD14"
3.37070661316017e-46,0.585486750433623,0.596,0.414,8.36609381386355e-42,"0","ATP6V0B"
9.10017507172518e-46,0.267941198227573,0.461,0.28,2.25866345280219e-41,"0","CXCL9"
9.79854995694545e-46,0.433759897369277,0.694,0.512,2.43200009931386e-41,"0","LAP3"
9.96455125553227e-46,0.951874161319006,0.357,0.206,2.47320162162311e-41,"0","HK3"
1.06947838674475e-45,0.452619023922391,0.836,0.677,2.65444535590046e-41,"0","ANXA2"
1.2884428723884e-45,1.04517319679333,0.275,0.139,3.19791520926801e-41,"0","CLEC5A"
1.8731376110473e-45,0.778804076031466,0.399,0.239,4.64912755061941e-41,"0","RHOU"
4.72793967574534e-45,1.28281444463131,0.255,0.129,1.17347462751999e-40,"0","CEACAM3"
6.9576060901474e-45,0.820472927841644,0.445,0.279,1.72687783157459e-40,"0","ATF3"
2.32908174173067e-44,1.06454993244345,0.336,0.194,5.78078088297553e-40,"0","LOC102120369"
4.51137100369124e-44,1.05494399495841,0.35,0.206,1.11972228311616e-39,"0","RASSF4"
9.69792595600293e-44,0.6618216726844,0.458,0.289,2.40702522227993e-39,"0","C3AR1"
1.49354375135282e-43,0.787131229770839,0.448,0.291,3.7069755908577e-39,"0","AKR1B1"
1.58394406881004e-43,1.50182524658024,0.252,0.128,3.93134917878653e-39,"0","ECM1"
1.73394417715881e-43,0.714973401640332,0.535,0.375,4.30364944770817e-39,"0","SSR1"
4.29191480593625e-43,0.684075617606259,0.485,0.328,1.06525325483338e-38,"0","ALDH3A2"
4.35935045124154e-43,1.44627597141467,0.272,0.146,1.08199078199815e-38,"0","NR1H3"
4.93285207491849e-43,0.554885005660427,0.408,0.244,1.22433388499477e-38,"0","NEURL3"
6.67500592525399e-43,0.43938430220432,0.727,0.562,1.65673647064804e-38,"0","TUBA1B"
1.5689324211057e-42,0.846988380915851,0.41,0.261,3.89409026918435e-38,"0","MEF2A"
2.37915869697897e-42,0.675781652338618,0.543,0.374,5.90507188590181e-38,"0","AP1S2"
6.27961954783801e-42,0.757792666305086,0.413,0.257,1.55860157177339e-37,"0","APP"
2.29909853109655e-41,0.636227684068861,0.361,0.215,5.70636255418163e-37,"0","TCF4"
2.83533422729875e-41,1.08500790574521,0.326,0.192,7.0372995521555e-37,"0","SGK3"
2.9069030545635e-41,0.84940426991428,0.411,0.264,7.21493338142661e-37,"0","DPYSL2"
3.62303373785626e-41,1.24978798104173,0.256,0.134,8.99236973735923e-37,"0","IL4I1"
3.66600841994795e-41,0.945346667241153,0.386,0.242,9.09903289831081e-37,"0","AP1B1"
4.97747479413474e-41,0.629429845931996,0.51,0.351,1.23540924390424e-36,"0","ATP6AP2"
2.39219692109813e-40,0.691195156701413,0.478,0.321,5.93743275816556e-36,"0","CNPY3"
2.64518803572068e-40,0.722381061885906,0.42,0.269,6.56535670465873e-36,"0","SWAP70"
6.59896143031915e-40,0.63072697301455,0.535,0.38,1.63786222700521e-35,"0","NCKAP1L"
8.78422264740208e-40,0.719307042746445,0.479,0.321,2.1802440610852e-35,"0","ATOX1"
1.72965769695005e-39,0.863787184179304,0.394,0.251,4.29301040383003e-35,"0","ANXA4"
1.9804918507103e-39,0.878707627476259,0.355,0.215,4.91558077346298e-35,"0","DPYD"
3.28971319406683e-39,0.62899191499071,0.492,0.337,8.16506814767388e-35,"0","PYCARD"
5.91759486699892e-39,0.686590899673113,0.389,0.241,1.46874704598913e-34,"0","ATP1B1"
6.22664736445986e-39,0.32070946938381,0.576,0.404,1.54545387585894e-34,"0","TUBB"
6.4837510464171e-39,0.869687800779749,0.401,0.258,1.60926700972073e-34,"0","SLC6A6"
7.88557274544294e-39,0.555964071866377,0.634,0.48,1.95719915541894e-34,"0","YBX1"
1.24924344905402e-38,0.356888084576263,0.717,0.535,3.10062224055207e-34,"0","GPR183"
1.49651667452379e-38,0.771362159288109,0.431,0.288,3.71435438616805e-34,"0","DENND1B"
1.68898009668568e-38,0.633076588916353,0.567,0.417,4.19204859997386e-34,"0","RNASEK"
2.28412005598233e-38,0.347937451883548,0.799,0.672,5.66918597894815e-34,"0","ITM2B"
4.41097103027933e-38,0.867090944726667,0.384,0.248,1.09480300971533e-33,"0","GGA2"
5.86832585599517e-38,0.751063285511879,0.353,0.215,1.456518477458e-33,"0","LOC102136310"
1.77478175569302e-37,0.503348889574282,0.688,0.539,4.40500831763008e-33,"0","UHMK1"
2.32327043466574e-37,0.642657404735803,0.403,0.258,5.76635721884037e-33,"0","LOC102144782"
6.72081567680452e-37,0.950599194698871,0.312,0.182,1.66810645098288e-32,"0","CLEC12A"
8.00016235739042e-37,0.610112113569117,0.519,0.367,1.9856402971043e-32,"0","DBI"
9.86003657946147e-37,1.45514254975097,0.257,0.143,2.44726107902234e-32,"0","LOC102116700"
4.61008310695889e-36,0.814254853435958,0.379,0.241,1.1442226271472e-31,"0","LOC102134487"
6.31035521428483e-36,0.228357096823166,0.627,0.42,1.56623016418549e-31,"0","EMILIN2"
9.4193808126517e-36,0.374576988185191,0.892,0.738,2.33789031770015e-31,"0","KLF6"
1.06163986949789e-35,0.507585513059013,0.698,0.557,2.63499015609377e-31,"0","CALR"
2.35518612288395e-35,1.36734486296974,0.265,0.154,5.84557195699795e-31,"0","ACP2"
2.66077971681319e-35,0.478320086058166,0.673,0.514,6.60405525713035e-31,"0","PEBP1"
3.24585757578738e-35,0.78510576054943,0.448,0.307,8.05621850310429e-31,"0","AP2S1"
3.35509574158049e-35,0.719038450758927,0.379,0.238,8.32734763060279e-31,"0","TNS3"
3.78003592012176e-35,1.05891542468585,0.311,0.188,9.38204915374222e-31,"0","HVCN1"
3.9486941829419e-35,0.61262369541565,0.291,0.16,9.80065896206179e-31,"0","MARCO"
1.86015877279748e-34,1.08825916403573,0.279,0.162,4.61691407408335e-30,"0","EPS8"
1.87346030436145e-34,0.748432083703635,0.354,0.224,4.64992847542511e-30,"0","PXDC1"
3.47472999846387e-34,0.791321655430917,0.406,0.273,8.62427985618732e-30,"0","ADRBK2"
5.28789285071764e-34,0.398728081937362,0.726,0.569,1.31245500554812e-29,"0","RAC1"
5.3172991829556e-34,0.656081329229707,0.472,0.326,1.31975365720958e-29,"0","UCP2"
7.03861488769136e-34,1.26856387252437,0.254,0.144,1.746984215125e-29,"0","LOC102115001"
8.69927531895628e-34,0.980194792092954,0.306,0.187,2.15916013416495e-29,"0","RGS10"
1.00268431776879e-33,0.328664555959272,0.665,0.491,2.48866247670214e-29,"0","RGS2"
1.06018441967296e-33,0.350870009326269,0.842,0.71,2.63137772962829e-29,"0","STAT1"
1.24201588544559e-33,0.873431568834985,0.385,0.258,3.08268342767596e-29,"0","TMBIM1"
2.08823662453339e-33,0.633615347939018,0.484,0.342,5.18300330209188e-29,"0","GALNT1"
2.08829010076393e-33,0.977545137118121,0.342,0.219,5.18313603009606e-29,"0","SLC31A1"
3.66544766733435e-33,0.484401450849984,0.578,0.436,9.09764111032386e-29,"0","HSBP1"
4.02572679954087e-33,0.206387112325275,0.596,0.412,9.99185391646043e-29,"0","MNDA"
6.48877779560766e-33,1.10833945349718,0.275,0.163,1.61051464886982e-28,"0","SLC23A2"
8.41809643296057e-33,0.582228284799705,0.545,0.401,2.08937153466081e-28,"0","ALDH9A1"
1.03384430794067e-32,0.587887663560875,0.544,0.402,2.56600157230874e-28,"0","LOC102128659"
1.61504592289452e-32,0.420390045476455,0.718,0.56,4.00854398062419e-28,"0","ARPC5"
2.0618838121319e-32,0.245522132104905,0.782,0.617,5.11759562171137e-28,"0","COTL1"
2.4478762390588e-32,1.09043983943409,0.275,0.165,6.07562882534394e-28,"0","OSBPL1A"
2.99206701429409e-32,0.167262240120675,0.789,0.615,7.42631032947794e-28,"0","GADD45B"
4.6334650044365e-32,0.630539869475366,0.391,0.252,1.15002601410114e-27,"0","MYOF"
8.0014491894098e-32,0.501329356855759,0.583,0.443,1.98595968881151e-27,"0","CALM2"
9.59678064215346e-32,1.09751863679138,0.285,0.173,2.38192095538249e-27,"0","NEK6"
1.45190790559752e-31,0.97409121704375,0.353,0.234,3.60363542169305e-27,"0","EMP3"
3.22200212437344e-31,0.782263889215842,0.275,0.162,7.99700927269487e-27,"0","IGFBP4"
3.2245619050645e-31,1.08391880589165,0.283,0.173,8.00336264837008e-27,"0","TGFBR1"
3.39689713354102e-31,1.00952298376257,0.292,0.18,8.43109868544882e-27,"0","FNIP2"
5.78470889632238e-31,0.396412651597523,0.43,0.288,1.43576474806722e-26,"0","SECTM1"
7.53370720918368e-31,0.66189829910768,0.581,0.445,1.86986612931939e-26,"0","S100A6"
2.63162301688272e-30,0.750974037783936,0.344,0.225,6.53168832790291e-26,"0","LOC102132662"
3.52832813065436e-30,0.558201604227243,0.423,0.285,8.75731042028413e-26,"0","TGM2"
3.66886947246933e-30,0.311558409848974,0.847,0.735,9.10613403066888e-26,"0","ARPC1B"
4.46826138172502e-30,0.4375024266096,0.616,0.468,1.10902247494415e-25,"0","TACC1"
5.01639619796089e-30,0.988837695626034,0.305,0.194,1.24506953633389e-25,"0","HACD4"
6.0340901820503e-30,0.669359968294179,0.391,0.262,1.49766118318488e-25,"0","MARCH1"
1.17400148269105e-29,0.77462567301099,0.37,0.25,2.91387168003918e-25,"0","RNASEH2B"
1.63212894024358e-29,0.413362320229188,0.598,0.445,4.05094402968456e-25,"0","HDLBP"
2.70279691026354e-29,0.464699871910336,0.489,0.354,6.7083419312741e-25,"0","DNMT1"
2.7253381916964e-29,0.722020997090046,0.39,0.267,6.76428939179045e-25,"0","ARL8B"
4.8561743206946e-29,0.87453766641445,0.351,0.238,1.2053024663964e-24,"0","CORO1C"
5.25196722984887e-29,0.343276783280244,0.36,0.23,1.30353826644849e-24,"0","AREG"
5.33035930768746e-29,0.368530193598076,0.804,0.678,1.32299518016803e-24,"0","RHOA"
6.19744588917595e-29,0.428252849273425,0.377,0.245,1.53820606969347e-24,"0","SHTN1"
7.01771392923846e-29,0.397361980996851,0.604,0.464,1.74179659723698e-24,"0","HIF1A"
7.51407579893047e-29,0.382427705557446,0.565,0.413,1.86499361329454e-24,"0","SYK"
1.01556348056773e-28,0.972870910611603,0.297,0.188,2.52062855876911e-24,"0","GBA"
1.83649986003558e-28,0.74400886046875,0.339,0.224,4.55819265260831e-24,"0","SLC11A2"
2.09817675809123e-28,0.584762802913216,0.453,0.327,5.20767471358243e-24,"0","USO1"
2.46270356594925e-28,0.756256902203827,0.337,0.225,6.11243025068603e-24,"0","CHCHD10"
2.79035934857196e-28,0.536920422295587,0.396,0.268,6.92567190315561e-24,"0","GRASP"
2.9629012786473e-28,0.200528176172716,0.383,0.248,7.35392097360259e-24,"0","GPR84"
4.35578839156137e-28,0.551048812213553,0.479,0.351,1.08110667878553e-23,"0","YWHAH"
5.54018449585257e-28,1.1128841025353,0.257,0.156,1.37507379187061e-23,"0","MTHFR"
6.68405694058222e-28,0.68520581505524,0.341,0.224,1.65898293265251e-23,"0","LMO2"
7.04772098654081e-28,0.541160725394494,0.508,0.375,1.74924434885943e-23,"0","S100A11"
1.18098829002435e-27,0.3083939232563,0.487,0.337,2.93121293584045e-23,"0","SNX10"
1.65899441089496e-27,0.651877923995087,0.41,0.289,4.1176241278413e-23,"0","SNX1"
1.81724514508389e-27,0.424776483548118,0.645,0.502,4.51040245009822e-23,"0","TMBIM6"
2.98551838080808e-27,0.578934967390173,0.295,0.18,7.41005662116565e-23,"0","MEF2C"
6.74078505654225e-27,0.731269709009393,0.302,0.19,1.67306285103379e-22,"0","SLC11A1"
1.02535028257676e-26,0.878918876361557,0.35,0.24,2.54491940135552e-22,"0","LOC102128802"
1.44936998003856e-26,0.598834552017793,0.447,0.325,3.5973362904557e-22,"0","RBMS1"
2.70493827795755e-26,0.277532985580982,0.433,0.308,6.71365680589064e-22,"0","ATP13A3"
1.35486304954901e-25,0.742990110706455,0.342,0.232,3.36277008898064e-21,"0","LOC102135868"
1.69453119478591e-25,0.604079437286617,0.389,0.269,4.20582642545864e-21,"0","FTH1"
1.94284803509432e-25,0.361825866259833,0.63,0.487,4.82214882310409e-21,"0","NIN"
